"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","gene_id"
"LOC105040787",12766.3836917094,1.74013685333821,0.250117329335482,6.95728224014485,3.46899552164934e-12,2.35620842968963e-10,"LOC105040787"
"LOC105039259",486.372161428459,2.28285167158618,0.328224484889979,6.95515349000058,3.52178385666851e-12,2.38490141527331e-10,"LOC105039259"
"LOC105046631",4520.56184643384,-1.56952923738557,0.225976065653657,-6.94555519782839,3.76974790832517e-12,2.54519875195519e-10,"LOC105046631"
"LOC105040943",1620.63865073276,-1.61255385855991,0.232333310982702,-6.94069159406924,3.9018499572905e-12,2.62654887898799e-10,"LOC105040943"
"LOC105052960",7653.39235855157,-1.88178577639664,0.271208672764615,-6.93851622521625,3.9623949087269e-12,2.65939014972063e-10,"LOC105052960"
"LOC105039511",122.752871688265,-3.34017841999443,0.482912649897534,-6.91673415617331,4.62174212353825e-12,3.09273856065645e-10,"LOC105039511"
"LOC105041774",1129.26571123155,-1.56670648343759,0.226601548777306,-6.91392663417885,4.71419047677428e-12,3.14529676117052e-10,"LOC105041774"
"LOC105049523",2058.14304961101,-1.45996807815318,0.212164977561787,-6.88128688783244,5.93142597387065e-12,3.94579390226489e-10,"LOC105049523"
"LOC105046646",191.088952364073,2.45175611962389,0.356563519285259,6.87607112622878,6.15257901160571e-12,4.08091003180346e-10,"LOC105046646"
"LOC105038505",2408.90203245566,-1.40514345726083,0.204576410940219,-6.86855073272078,6.48574086167222e-12,4.28931247980416e-10,"LOC105038505"
"LOC105052396",1244.34228124525,1.61916233275519,0.235850479670477,6.86520686757746,6.63949678082605e-12,4.37819644865084e-10,"LOC105052396"
"LOC105055645",4110.01221993822,-1.50794489196967,0.219749186344095,-6.8621182041987,6.7846884639685e-12,4.46093266505929e-10,"LOC105055645"
"LOC105041028",677.416711160768,2.61224830102911,0.381304771492209,6.85081461426843,7.3430626162013e-12,4.81406928270263e-10,"LOC105041028"
"LOC105044981",517.183383749867,-1.92797636199983,0.281475156274765,-6.84954362408387,7.40859550538805e-12,4.84299459944702e-10,"LOC105044981"
"LOC105038415",215.318558265067,2.35991684859894,0.344762126207345,6.84505828572264,7.64447403771794e-12,4.98278714078111e-10,"LOC105038415"
"LOC105044846",2930.56170337205,1.3804905842694,0.201718340921284,6.84365426546962,7.71981069598515e-12,5.01743328510897e-10,"LOC105044846"
"LOC105047118",105.980490280456,-4.23611027419821,0.619861010315177,-6.83396794394973,8.25974893454006e-12,5.35297998284891e-10,"LOC105047118"
"LOC105037254",1614.48563731864,1.81065340536157,0.26497928291976,6.83318856255592,8.30476773945213e-12,5.36677819231223e-10,"LOC105037254"
"LOC105036470",68.4065639120536,-4.9188379600311,0.720547145339358,-6.82653174306099,8.69920536092768e-12,5.60565888471403e-10,"LOC105036470"
"LOC105038305",92.6056361132841,3.37418610717455,0.494958832416128,6.8171045472682,9.28936652547833e-12,5.96894579753605e-10,"LOC105038305"
"LOC105046831",1973.45790598034,-1.44007063490777,0.211383104509585,-6.81260992097158,9.58437703450853e-12,6.14106061661512e-10,"LOC105046831"
"LOC105053449",192.025626971584,2.43469930420427,0.357911070362188,6.80252583900374,1.02800570396894e-11,6.56820141592355e-10,"LOC105053449"
"LOC105049715",417.356138593181,-1.83119254358476,0.269462112121963,-6.79573291088853,1.07763263180578e-11,6.84983410997681e-10,"LOC105049715"
"LOC105035764",1650.12708055841,-1.80804599802186,0.266058736565021,-6.7956648271161,1.07814172037835e-11,6.84983410997681e-10,"LOC105035764"
"LOC105034443",2064.50974293989,-1.42030461264875,0.20917353988002,-6.7900778151167,1.12073078872576e-11,7.1004731034732e-10,"LOC105034443"
"LOC105043050",64.573789216834,4.30961343345377,0.635197616586317,6.78468136674462,1.16342996070587e-11,7.35040750034789e-10,"LOC105043050"
"LOC105032525",546.835795442241,-2.37078178834949,0.349643066034227,-6.780577161846,1.19696726636812e-11,7.54122719518501e-10,"LOC105032525"
"LOC105034806",1427.98591254194,-1.74346916867546,0.257234685340211,-6.77773748267889,1.2207239486902e-11,7.66953729763192e-10,"LOC105034806"
"LOC140855771",348.302720538785,1.9256605213152,0.284935911601781,6.75822331586777,1.39694106284474e-11,8.75235816050483e-10,"LOC140855771"
"LOC105040213",744.226123494788,-1.82619594974982,0.270560560915789,-6.74967535389689,1.48176328632711e-11,9.24499670332771e-10,"LOC105040213"
"LOC105046001",6689.16199060776,-1.3182478224507,0.195310977761971,-6.74948145545238,1.48374471805993e-11,9.24499670332771e-10,"LOC105046001"
"LOC105046082",28956.5621175143,1.63709110179023,0.242652908783229,6.74663703806126,1.51311155810876e-11,9.4020761596989e-10,"LOC105046082"
"LOC105042035",324.454449629772,1.95291448396143,0.289754809160872,6.73988635293772,1.58510564325122e-11,9.82244368193319e-10,"LOC105042035"
"LOC105056915",209.349911870976,2.47159849876728,0.366867775560083,6.73702806138803,1.61658969444962e-11,9.99017095875999e-10,"LOC105056915"
"LOC105033255",651.162466178081,2.40496459134908,0.357402198517549,6.72901454250844,1.70815984388415e-11,1.05272913757416e-09,"LOC105033255"
"LOC105048179",176.272681998321,2.64057295308592,0.392674158895145,6.72459058807337,1.7608684287566e-11,1.08226418808742e-09,"LOC105048179"
"LOC105037051",9567.96388538641,-1.45970404231894,0.217381274023899,-6.71494841896295,1.88132758190195e-11,1.15316713407746e-09,"LOC105037051"
"LOC105048765",728.823578193445,1.93470137094957,0.288398732684134,6.70842535590656,1.96735760858656e-11,1.20264038894624e-09,"LOC105048765"
"LOC105059391",2975.37211762573,1.36910716694384,0.204108227647086,6.70775099429652,1.97646815986511e-11,1.20495301455065e-09,"LOC105059391"
"LOC105052433",2036.11266333782,-1.4016259196037,0.209021408743787,-6.70565722443187,2.00501878701429e-11,1.21907298184648e-09,"LOC105052433"
"LOC105037976",1117.111157057,-1.5069621731835,0.224782764005897,-6.70408240528604,2.02675870334318e-11,1.22898735528729e-09,"LOC105037976"
"LOC105041192",178.476548227364,-2.6747541931051,0.399446496625904,-6.69615133866125,2.13980124081125e-11,1.29406482525853e-09,"LOC105041192"
"LOC105059661",1191.38350047566,1.6905946552983,0.252863271124956,6.6858055255596,2.29657842397367e-11,1.38517362115831e-09,"LOC105059661"
"LOC105051468",916.576825476783,-1.80830911578772,0.270840161316327,-6.67666533278908,2.44440275504506e-11,1.47041227429812e-09,"LOC105051468"
"LOC105045748",297.839045868528,-2.08469982951395,0.312444818363855,-6.67221764288065,2.51966516579171e-11,1.51166543023546e-09,"LOC105045748"
"LOC105054146",300.453355734336,3.13375554948297,0.470368228747684,6.66234528175156,2.69491965160914e-11,1.61253155238348e-09,"LOC105054146"
"LOC105058582",660.900998492227,1.69219357841394,0.254303400240708,6.65423103588945,2.84785024913233e-11,1.69954292704156e-09,"LOC105058582"
"LOC105041013",8776.43651511329,1.4082217871198,0.211697657136985,6.65204238046232,2.89053435707807e-11,1.72047647601031e-09,"LOC105041013"
"LOC105036065",890.280737313944,2.12459610161889,0.319847224250645,6.64253412421042,3.08335246358077e-11,1.83042692969212e-09,"LOC105036065"
"LOC105041438",2725.87096511213,1.40873716929023,0.212186223694648,6.63915472343535,3.1548709707127e-11,1.86798093234502e-09,"LOC105041438"
"LOC105049544",286.763665403274,2.03978880792902,0.307331206146298,6.63710279703267,3.19908554930358e-11,1.88921454188377e-09,"LOC105049544"
"LOC105039670",11709.3195105717,-1.44661890481305,0.21800389567371,-6.63574795460641,3.22861128368156e-11,1.90168567745598e-09,"LOC105039670"
"LOC105059866",3413.93573296285,-1.35404836075833,0.204119674243138,-6.63360043944346,3.27595876010675e-11,1.92456195418427e-09,"LOC105059866"
"LOC105058243",70.9862575791032,4.09931334288472,0.618750590202384,6.625146557911,3.46903820907438e-11,2.03271259618768e-09,"LOC105058243"
"LOC105058794",8830.68362125002,-1.64176796313028,0.248114420238034,-6.61697922093853,3.66613003524986e-11,2.14264933171269e-09,"LOC105058794"
"LOC105045973",1132.06002542796,6.97682343965339,1.05620176283484,6.60557829493448,3.95968565835941e-11,2.30825180981374e-09,"LOC105045973"
"LOC105045719",144.460623407421,3.01632519814425,0.457194313997031,6.59746874753093,4.18236816140468e-11,2.43179442351288e-09,"LOC105045719"
"LOC140855804",4265.8746044052,-1.39123072816381,0.210940399374594,-6.59537353815861,4.24186481012568e-11,2.46006405834417e-09,"LOC140855804"
"LOC105050336",187.023511605327,-2.45370783389516,0.372208470827784,-6.59229444305274,4.33080586628226e-11,2.50522166454149e-09,"LOC105050336"
"LOC105034740",195.201022583691,-2.57414348186682,0.390565669678505,-6.59080836261346,4.37438226563146e-11,2.52397393071562e-09,"LOC105034740"
"LOC105057614",9997.60789268126,1.93194789161639,0.293509221407974,6.58223916219316,4.6341534368461e-11,2.66705553268665e-09,"LOC105057614"
"LOC114913087",243.501037876297,2.45969224805446,0.373775955866884,6.5806593748113,4.68366479511451e-11,2.68870889177411e-09,"LOC114913087"
"LOC105048220",86.6410642770958,3.31921313013584,0.504517672986642,6.57898287385409,4.73677321419725e-11,2.71231231794211e-09,"LOC105048220"
"LOC105048451",1088.71984376022,-1.5795685310694,0.240154500500298,-6.57730139463883,4.79063097824333e-11,2.73622453196737e-09,"LOC105048451"
"LOC105056259",320.823625086466,-2.32320172702023,0.353324278913434,-6.57526772336362,4.85657032426119e-11,2.76689943562064e-09,"LOC105056259"
"LOC105054591",541.674159401093,-1.71218414957476,0.260605196892932,-6.5700307207542,5.03048821739059e-11,2.85878347992312e-09,"LOC105054591"
"LOC105053164",99.5448534731246,7.81369640481504,1.19014790931154,6.56531540633047,5.19228394018447e-11,2.94333529220783e-09,"LOC105053164"
"LOC105032286",717.582705258998,-1.74806016637081,0.266411062888302,-6.56151492891914,5.32638415011759e-11,3.01180391768399e-09,"LOC105032286"
"LOC105053608",300.692262047003,1.96301871395563,0.299221766319005,6.56041416406459,5.36585348993752e-11,3.02655546721713e-09,"LOC105053608"
"LOC105037708",466.504280563029,-1.75816371176217,0.268728596740391,-6.54252555585168,6.04884948386712e-11,3.40330541358474e-09,"LOC105037708"
"LOC105047840",141.372028275394,2.63234908501199,0.402381079555963,6.54193056968994,6.07296979190737e-11,3.4083977854432e-09,"LOC105047840"
"LOC105055280",110.026580870624,-3.47821543180798,0.531989978434013,-6.5381220940413,6.22960611756736e-11,3.48765423681036e-09,"LOC105055280"
"LOC105035084",122259.203986464,-1.37955779073697,0.211041189994801,-6.53691248978911,6.2801769150906e-11,3.50728497445726e-09,"LOC105035084"
"LOC105046976",60.0646715952643,4.47196474615658,0.685646501134608,6.52225999659646,6.92558276665307e-11,3.85819780827978e-09,"LOC105046976"
"LOC105056634",55.5846115379719,4.8605690505659,0.745422718186471,6.52055395144263,7.00482054327460e-11,3.89275260559668e-09,"LOC105056634"
"LOC105044089",98.1383272516404,-3.26156836048427,0.500245912013386,-6.51993006271083,7.03401807533451e-11,3.89939756931167e-09,"LOC105044089"
"LOC105040019",488.825559073763,-1.80209236486337,0.276551459986994,-6.51630031151571,7.20626322533022e-11,3.98511642128408e-09,"LOC105040019"
"LOC105060084",836.38449053725,-1.56438412295811,0.240406135373762,-6.50725540147278,7.65362273648462e-11,4.22218631838559e-09,"LOC105060084"
"LOC105042774",270.81918837724,-2.50318054863201,0.385200799712954,-6.49837837952919,8.11903919049405e-11,4.46146482029192e-09,"LOC105042774"
"LOC105038508",1603.10880694058,1.62502788266017,0.250084933725431,6.49790396587544,8.14467653494429e-11,4.46146482029192e-09,"LOC105038508"
"LOC105056876",318.299209495671,2.33089761373293,0.358717209644738,6.49786949458427,8.14654244752216e-11,4.46146482029192e-09,"LOC105056876"
"LOC105032523",391.145515685917,2.35767586583389,0.363357525414135,6.48858411050311,8.66467802572784e-11,4.73376056970803e-09,"LOC105032523"
"LOC105045783",707.343910089164,2.22387887701263,0.342880462576037,6.48587224919374,8.82198950115451e-11,4.80809056715934e-09,"LOC105045783"
"LOC114914837",4405.95986502792,-2.22755102739854,0.343553996783127,-6.48384547481982,8.94138004705756e-11,4.86144552654683e-09,"LOC114914837"
"LOC105032151",583.479158247277,-2.26804493474235,0.350432147861304,-6.47213718428597,9.66263305633524e-11,5.2316760402186e-09,"LOC105032151"
"LOC105047484",183.741255552062,-2.32009140169727,0.358478919997041,-6.47204416292155,9.66858513047739e-11,5.2316760402186e-09,"LOC105047484"
"LOC105043655",528.031480839601,-1.71545693597723,0.265153923623077,-6.46966453498832,9.82207283391276e-11,5.30204399421095e-09,"LOC105043655"
"LOC105055070",506.847964169733,1.91772555448779,0.296710831896094,6.46328124333313,1.02456611574922e-10,5.51753247762284e-09,"LOC105055070"
"LOC105048084",1557.66981476349,1.87958027537442,0.291199297889512,6.4546181566948,1.08492102984481e-10,5.82868025012585e-09,"LOC105048084"
"LOC105041245",2453.21918492629,1.32920840339221,0.205949557655588,6.4540483530198,1.08901038722373e-10,5.83678600431906e-09,"LOC105041245"
"LOC105040443",459.417579131292,-1.86545908917693,0.289429653926732,-6.44529357606588,1.15376862657179e-10,6.16925267040209e-09,"LOC105040443"
"LOC105056677",7798.99298599073,-1.52250751324143,0.236268896076676,-6.44396083667033,1.16395131619086e-10,6.20902143151058e-09,"LOC105056677"
"LOC105055567",1404.07381968843,1.37146838528143,0.213072082009343,6.43664046621225,1.22146797646946e-10,6.50050886865559e-09,"LOC105055567"
"LOC105038837",345.123736165172,2.16799701030771,0.337084626668894,6.43161045857261,1.26258977812381e-10,6.70358112713715e-09,"LOC105038837"
"LOC105036188",1509.60398807577,1.58356974704494,0.246295121397799,6.42956197450322,1.27972176219204e-10,6.77862923120831e-09,"LOC105036188"
"LOC105043612",5332.08167209726,1.83912480237244,0.286061149515818,6.42913169259548,1.28334908497105e-10,6.78196018782131e-09,"LOC105043612"
"LOC105052533",82.9292729551982,4.10542603497398,0.639464111252827,6.42010390064065,1.36181365943907e-10,7.17983714433401e-09,"LOC105052533"
"LOC105035523",1125.10842845144,-2.36368607667182,0.368311194210807,-6.41763300661163,1.38409420122477e-10,7.28033549844228e-09,"LOC105035523"
"LOC105061317",154.170586262067,-2.99632338233128,0.46710691696106,-6.41464143118452,1.41154694989906e-10,7.40751018858862e-09,"LOC105061317"
"LOC105047183",4226.79734635835,-1.29351695109677,0.202295494896364,-6.39419553934918,1.61394785012052e-10,8.45006307269116e-09,"LOC105047183"
"LOC105055932",1346.95657798336,-1.50832446980945,0.235909018787313,-6.39367022745877,1.61950512612698e-10,8.45957666114088e-09,"LOC105055932"
"LOC105038182",562.284999034535,-1.65335164555547,0.258606979491404,-6.39329862174284,1.62344763138175e-10,8.46063099691069e-09,"LOC105038182"
"LOC140859057",205.083173063234,2.3824153898483,0.372969023422285,6.3877031073191,1.68395869270912e-10,8.7558109682057e-09,"LOC140859057"
"LOC105056886",2493.58416369101,-1.3348633294518,0.20910686371182,-6.38364186501039,1.72925245282058e-10,8.97069540777431e-09,"LOC105056886"
"LOC105048317",773.957082813593,1.57124343979991,0.246176973095903,6.38257681065808,1.74132633810499e-10,9.01265883644362e-09,"LOC105048317"
"LOC105040317",1092.6467107742,2.16027626161959,0.339234097477316,6.36809883701048,1.91385580649241e-10,9.88301155964506e-09,"LOC105040317"
"LOC105033859",496.364911146179,1.62697300415985,0.255684331989651,6.36320963235908,1.97580729686407e-10,1.01557571184774e-08,"LOC105033859"
"LOC105040653",1844.93571093208,1.44784690928655,0.227540675501268,6.36302457174733,1.97819029193553e-10,1.01557571184774e-08,"LOC105040653"
"LOC105058555",592.655812526593,-1.5787173608757,0.248113918216253,-6.36287303922914,1.9801436418996e-10,1.01557571184774e-08,"LOC105058555"
"LOC105059293",89.6854097421147,-3.29396553768162,0.517843216977136,-6.36093209236158,2.00533093373852e-10,1.0261668565452e-08,"LOC105059293"
"LOC105032845",4872.94244794164,-1.5531666000656,0.244363294648777,-6.35597339730569,2.07110870328175e-10,1.05743423591031e-08,"LOC105032845"
"LOC105032442",272.298927241388,2.32914761453591,0.366681518379129,6.35196348272916,2.12583796010728e-10,1.08293249958798e-08,"LOC105032442"
"LOC105052441",527.46233716112,1.61958985722566,0.255128805332639,6.3481262145763,2.17953240815386e-10,1.10779020241851e-08,"LOC105052441"
"LOC105053729",521.454827651723,-1.87537806788674,0.295562521290952,-6.34511459604384,2.22259939725503e-10,1.12714693199808e-08,"LOC105053729"
"LOC105041642",893.936579244212,-1.45014373377595,0.228624642372636,-6.34290214181007,2.25476664878277e-10,1.14021542901521e-08,"LOC105041642"
"LOC105038976",294.62595599199,2.25789432854874,0.35598591834313,6.34265068421157,2.25845128746492e-10,1.14021542901521e-08,"LOC105038976"
"LOC105041017",2333.95400263506,1.83717000017003,0.289753050218956,6.34046819794215,2.29067955707016e-10,1.15391069536332e-08,"LOC105041017"
"LOC105047754",247.211073677807,2.29792344611416,0.362608767656567,6.33719769371535,2.3398169176003e-10,1.17604397871741e-08,"LOC105047754"
"LOC105036385",262.578948846168,-2.23190439266025,0.352243296264097,-6.33625796809166,2.35412513306745e-10,1.18061202349711e-08,"LOC105036385"
"LOC105046517",2751.7968099805,-1.39943009734565,0.221308238540665,-6.32344329598245,2.5579809840093e-10,1.28000915699828e-08,"LOC105046517"
"LOC105041524",329.468669878232,1.81267941953315,0.286968197591686,6.31665611292696,2.67283434341939e-10,1.33452907680926e-08,"LOC105041524"
"LOC105041242",2772.64076032322,-1.30248604523372,0.206360282528832,-6.31170896488644,2.75970843991074e-10,1.37486972453527e-08,"LOC105041242"
"LOC140857161",1253.44445998271,2.32791326635387,0.368923129032518,6.3100225579749,2.78994800068656e-10,1.38688008526436e-08,"LOC140857161"
"LOC105039619",1258.73690596346,-1.44994827688673,0.229807071814843,-6.30941539542771,2.80091427569581e-10,1.38927805016859e-08,"LOC105039619"
"LOC105044610",924.715421645553,2.19606631097541,0.348344173621348,6.30430039390453,2.89498541469335e-10,1.43279606366596e-08,"LOC105044610"
"LOC105057465",898.104157648993,-1.89214681811188,0.300172463690252,-6.30353229223712,2.90937560469053e-10,1.43677417962643e-08,"LOC105057465"
"LOC105036364",1499.32244014859,-2.32676907735395,0.369214852103433,-6.30193792069373,2.93946908085867e-10,1.44847302115166e-08,"LOC105036364"
"LOC105047489",9949.46133149002,-1.28291844174535,0.203627984969204,-6.30030514685579,2.9706023780118e-10,1.46063227360589e-08,"LOC105047489"
"LOC105040839",1077.42443820161,1.78308177956158,0.283074734947881,6.29897888940841,2.9961278960851e-10,1.46998743500331e-08,"LOC105040839"
"LOC105058489",1899.34522425088,-1.34027167455056,0.212829441898106,-6.29739787219959,3.02683652254778e-10,1.48183957720748e-08,"LOC105058489"
"LOC105053694",2990.4483175493,-1.77591900809635,0.282041461192478,-6.29665936556889,3.04128588862765e-10,1.48569771552873e-08,"LOC105053694"
"LOC105061227",206.903759292214,-2.26699165975999,0.360441876007834,-6.28947913840821,3.18532908301408e-10,1.55271062930199e-08,"LOC105061227"
"LOC105032032",2392.25261568768,-1.29348404462237,0.20568518580715,-6.28865924177514,3.2021948848938e-10,1.55757513777479e-08,"LOC105032032"
"LOC105039587",85.2489313727681,-3.4261634849238,0.545066735194957,-6.28576881269107,3.26235128507818e-10,1.58343050141412e-08,"LOC105039587"
"LOC105053103",250.571855626053,-2.93434073085761,0.467068442966394,-6.28246411215742,3.33248215692638e-10,1.61400602623899e-08,"LOC105053103"
"LOC105041860",48463.1594231475,-1.32954635339606,0.211651497320944,-6.28177154532464,3.3473649780456e-10,1.61775002293665e-08,"LOC105041860"
"LOC105041223",800.481792836114,-1.45886407716283,0.232296767405679,-6.28017382013372,3.38194705733816e-10,1.63097822053037e-08,"LOC105041223"
"LOC105035648",7629.06101507404,-1.25054532932852,0.199256184296236,-6.27606783571306,3.47242730069244e-10,1.67105022738429e-08,"LOC105035648"
"LOC105049568",263.885878226103,-2.09882614711742,0.334699285730556,-6.27078167357384,3.59240041233276e-10,1.72511491562935e-08,"LOC105049568"
"LOC105043070",65.9524698281808,-4.03498283132754,0.644479537421205,-6.26083932388756,3.82910903242955e-10,1.83488957829431e-08,"LOC105043070"
"LOC105041250",456.778198683687,2.15073144037511,0.343539863040869,6.26050037203179,3.83744157872753e-10,1.83499479128244e-08,"LOC105041250"
"LOC105040397",9083.64005822245,-1.32048083174902,0.211104791512356,-6.2550964489678,3.97270318378585e-10,1.89566667955418e-08,"LOC105040397"
"LOC105054906",27788.6672952732,-1.38132409653672,0.220847780236094,-6.25464333424601,3.98425394437189e-10,1.89717590976428e-08,"LOC105054906"
"LOC105053569",90.6996823432061,4.48929277880711,0.718076749885248,6.2518286235065,4.05674415675086e-10,1.92763528019729e-08,"LOC105053569"
"LOC105041881",699.228573736608,1.72838520841436,0.276779093898334,6.2446378592786,4.24783131873717e-10,2.01420228023475e-08,"LOC105041881"
"LOC105035382",883.727496572178,-1.65474251949813,0.265024504289807,-6.24373404237616,4.27246225674677e-10,2.02164333311921e-08,"LOC105035382"
"LOC105036711",513.591257238306,-1.61411401645272,0.258648273516402,-6.24057525885773,4.35964574958583e-10,2.05859013703825e-08,"LOC105036711"
"LOC105052713",1876.40676888568,-1.3536421094922,0.217008149959491,-6.23774779769741,4.43915577468181e-10,2.09176719399486e-08,"LOC105052713"
"LOC105044070",515.743094376892,-1.67613369332906,0.268728667427662,-6.23727162931082,4.45268446296076e-10,2.09377998301968e-08,"LOC105044070"
"LOC105051438",790.655898747748,2.02893345145991,0.325506815469582,6.23315198034467,4.57142267775185e-10,2.14515431795418e-08,"LOC105051438"
"LOC105040268",186.845375288085,-2.18097810647744,0.350169064089479,-6.22835747112182,4.71350617996123e-10,2.2042374405502e-08,"LOC105040268"
"LOC105056047",4011.73776048601,-1.27061171769225,0.204007911944137,-6.22824725562692,4.71682253614952e-10,2.2042374405502e-08,"LOC105056047"
"LOC105049612",12351.5708123225,-1.36340854825725,0.219211128809507,-6.21961373795966,4.98380244102961e-10,2.32419883734449e-08,"LOC105049612"
"LOC105044427",4804.94239324735,-1.57988873985793,0.254242536232327,-6.21410076878017,5.16193955364102e-10,2.4023199346554e-08,"LOC105044427"
"LOC105045502",476.263365299452,1.77738163039845,0.286138378146885,6.21161565921105,5.24425694563577e-10,2.43561814366304e-08,"LOC105045502"
"LOC105044238",809.226261117366,-1.52687493447986,0.246123809562685,-6.20368641779445,5.51556355158949e-10,2.55637328708711e-08,"LOC105044238"
"LOC105035383",341.563588500195,-2.14361577223139,0.345589403897007,-6.20278211096493,5.54736197219328e-10,2.56585343736334e-08,"LOC105035383"
"LOC105050073",769.046048014461,-1.55776042097682,0.251315039997051,-6.19843691406251,5.70266542271802e-10,2.63230380675584e-08,"LOC105050073"
"LOC105052669",580.989265815123,1.5466903347759,0.249961711810589,6.18770900380106,6.10448820015443e-10,2.8120430572524e-08,"LOC105052669"
"LOC105055017",728.263416430067,-1.74357963570578,0.28211765854103,-6.18032789837648,6.39685975120031e-10,2.94073524090749e-08,"LOC105055017"
"LOC140859169",133.459920442369,2.55263956908809,0.413077256017216,6.17956939508114,6.42766760635954e-10,2.94890437972901e-08,"LOC140859169"
"LOC105058167",360.424739062327,-1.73292561144002,0.280822694139236,-6.17088877646338,6.79071806427957e-10,3.10915913315537e-08,"LOC105058167"
"LOC140858066",52.3579812605615,-4.96544832892582,0.805092681444311,-6.16754871006647,6.9356751210938e-10,3.16911312906868e-08,"LOC140858066"
"LOC105037569",92.7648314799744,-3.44770103337039,0.559429810326605,-6.16288401105683,7.14318315504174e-10,3.2573491250148e-08,"LOC105037569"
"LOC105057639",2164.30936926975,1.78132363296713,0.289446557976847,6.15424016584651,7.54382928534118e-10,3.43312536772328e-08,"LOC105057639"
"LOC105044358",43361.5990796728,-1.84975717407078,0.300702484195953,-6.15145291871079,7.67763189351385e-10,3.48700156962844e-08,"LOC105044358"
"LOC105052168",1340.84591397404,1.65260905230682,0.268731009157698,6.14967754367727,7.76406318408852e-10,3.5191900019582e-08,"LOC105052168"
"LOC105056475",4931.50537709213,-1.53121037071085,0.249032635396886,-6.14863336393863,7.81533988574122e-10,3.5353471507139e-08,"LOC105056475"
"LOC105049176",971.29116988659,-1.4228645145422,0.231693010681987,-6.14116287044659,8.19195346743537e-10,3.69831543964976e-08,"LOC105049176"
"LOC105048455",59.0793958366279,-5.19615998479186,0.847235712768083,-6.13307478247701,8.61966035736917e-10,3.88365493950151e-08,"LOC105048455"
"LOC105032276",67.2807445141897,7.14873573955377,1.16574045138872,6.13235624708542,8.65869385750144e-10,3.89348583834926e-08,"LOC105032276"
"LOC105056620",65803.2905317256,-1.24813618072357,0.203564487899726,-6.13140432106406,8.71067157381074e-10,3.90908669953276e-08,"LOC105056620"
"LOC105041022",1481.06769922164,1.67152129139417,0.272682642622222,6.12991452378549,8.79262987040727e-10,3.93805351304696e-08,"LOC105041022"
"LOC105039092",155.913888739754,2.48430647840818,0.405715269956097,6.12327576104545,9.16708360681488e-10,4.09765013871421e-08,"LOC105039092"
"LOC105043377",1747.4073374567,1.57865374872562,0.257904775757783,6.12107218289068,9.29477831973803e-10,4.14653443857662e-08,"LOC105043377"
"LOC105052987",983.028799722665,-1.73861422285926,0.284177428954549,-6.11805881014332,9.47221120038973e-10,4.21737151437825e-08,"LOC105052987"
"LOC105040848",10121.891834933,1.44173106030095,0.236078565000402,6.10699688173085,1.01523221702497e-09,4.51130103824575e-08,"LOC105040848"
"LOC105048606",223.546971767008,-2.08259926252031,0.341505400877594,-6.09829085328808,1.07208547700355e-09,4.75459398409145e-08,"LOC105048606"
"LOC105052135",148.86543844992,2.85036082362142,0.467505856244047,6.09695212488094,1.08109879704268e-09,4.78518446017833e-08,"LOC105052135"
"LOC105046981",140413.415986192,-1.18343563715971,0.194171106788564,-6.09480811400209,1.09568801138528e-09,4.84028739092037e-08,"LOC105046981"
"LOC105051677",4751.9389718773,-1.24753757459005,0.204727012663818,-6.09366374450365,1.10355342012453e-09,4.86553045933267e-08,"LOC105051677"
"LOC105061090",1170.40146519468,-1.50628667214006,0.247259727203037,-6.09192078782474,1.11563888123690e-09,4.90924517817434e-08,"LOC105061090"
"LOC140851522",428.876657863557,-1.62197785756435,0.266507396766407,-6.08605193418331,1.15728916280851e-09,5.08263422998114e-08,"LOC140851522"
"LOC105052389",112.862227200342,-2.81848348985319,0.463550065536383,-6.08021376632073,1.20022427705102e-09,5.26098308107362e-08,"LOC105052389"
"LOC140853811",325.057387339014,1.94737501719217,0.320657726387673,6.07306438279241,1.25492111534108e-09,5.49009783109953e-08,"LOC140853811"
"LOC105032933",96.8728662702599,2.83542276004065,0.466987468916662,6.07173200304151,1.26537981213017e-09,5.51862323151894e-08,"LOC105032933"
"LOC105037740",1307.34525912401,1.42242281871053,0.234274304704121,6.07161259322485,1.26632127383426e-09,5.51862323151894e-08,"LOC105037740"
"LOC105032049",794.027800755748,-1.6913905726764,0.278627255892049,-6.07044191445403,1.27558748244253e-09,5.54831493805485e-08,"LOC105032049"
"LOC105038905",1302.0169029842,-1.42400996254882,0.234647605907178,-6.06871720273222,1.28935952776063e-09,5.5974537042015e-08,"LOC105038905"
"LOC105050367",1897.54303449209,-1.30458250896614,0.215066947442884,-6.06593679074095,1.31186721019035e-09,5.68425527970984e-08,"LOC105050367"
"LOC105047303",5679.23097144832,-1.33942988862477,0.220892340997873,-6.06372263779699,1.33006448731296e-09,5.75208385736987e-08,"LOC105047303"
"LOC105039666",3528.11592689316,-1.35223582629368,0.223058909370891,-6.06223633975208,1.34241757602468e-09,5.79442762109278e-08,"LOC105039666"
"LOC105055026",261.520001699729,-1.9423811256783,0.320537333634312,-6.05976565554853,1.36320009385754e-09,5.87292566149902e-08,"LOC105055026"
"LOC105058308",39932.1512884253,1.81339032444761,0.29954519188307,6.05381215785124,1.41457552933152e-09,6.08267477612555e-08,"LOC105058308"
